,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,L2_Lambda,args.Fix_params,N_sample,cell
63,1.0225101548616116,2.9514563106796117,5.545454545454546,0.7641474926946237,3.1023830538393646,5.77405119152692,0.4476151159097739,3.349514563106796,6.917034421888791,0.09302081525387189,0.6389674881044833,0.6517470093636066,Oct14-23:45,0.0,None,100,BOB
64,0.8167196693193144,3.1147396293027363,6.180052956751986,0.7766588796619346,3.2533097969991176,6.4360105913503975,0.33593274026512177,3.5110326566637244,7.71315092674316,0.08746126988070059,0.6324254335301142,0.7243142438047739,Oct14-23:37,0.0,None,100,E14TG2A
65,0.8080517598094923,3.122683142100618,6.277140335392763,0.7714511277776045,3.2568402471315094,6.5057369814651365,0.3331926948740185,3.5145631067961167,7.770520741394527,0.0903831840518751,0.6223954091478799,0.7250427650402177,Oct14-23:50,0.0,None,100,E14TG2A
66,0.836258442051518,3.113857016769638,6.183583406884377,0.7864007198179025,3.2488967343336275,6.382171226831421,0.34464865483645196,3.4774933804060018,7.627537511032656,0.08561389974378501,0.644932365409834,0.7195390308909688,Oct14-23:31,0.0,None,100,E14TG2A
67,1.0363787429214892,2.9311562224183585,5.583406884377758,0.7626934306720413,3.0688437775816415,5.794351279788173,0.45154299144898585,3.323036187113857,6.903795233892321,0.0922354009865956,0.6401190655625022,0.6579989503686446,Oct14-23:13,0.0,None,100,BOB
68,1.1082421750066982,2.9029126213592233,5.488084730803178,0.7290121237533487,3.0185348631950575,5.68667255075022,0.5069499394196344,3.29567519858782,6.8225948808473085,0.10271780641471001,0.6011255738858887,0.6412374930801797,Oct14-22:55,0.0,None,100,BOB
69,1.0354137749880525,2.947043248014122,5.527802294792586,0.7422042934176645,3.0776699029126213,5.766107678729038,0.46976196771203765,3.351279788172992,6.879082082965578,0.09717183805453433,0.6377174760991081,0.6426311807201266,Oct14-23:19,0.0,None,100,BOB
70,0.7835308093666399,3.1032656663724625,6.233892321270962,0.785640487508941,3.241835834068844,6.449249779346867,0.3247448352099107,3.5225066195939982,7.7484554280670785,0.08518625208265274,0.6501471243741926,0.7223728105788708,Oct14-23:0,0.0,None,100,E14TG2A
71,1.013602212015523,2.9567519858781997,5.553398058252427,0.7462200442140272,3.088261253309797,5.77846425419241,0.45786994511493034,3.327449249779347,6.86054721977052,0.09729229083904735,0.6157838248698759,0.6501825832261746,Oct14-23:25,0.0,None,100,BOB
72,0.768280906683296,3.116504854368932,6.229479258605473,0.7967193502724234,3.2577228596646073,6.456310679611651,0.31283291856403933,3.5110326566637244,7.723742277140335,0.08384429628239559,0.6512971619262921,0.7282735554201526,Oct14-23:12,0.0,None,100,E14TG2A
73,1.0520301885699026,2.9267431597528684,5.524271844660194,0.745199966631401,3.054721977052074,5.735216240070609,0.47570605217476447,3.330979699911739,6.773168578993822,0.10016455254303672,0.6072004845818179,0.6412883206656109,Oct14-23:32,0.0,None,100,BOB
74,1.0213344746087625,2.962047661076787,5.549867608120035,0.7407255779056094,3.0917917034421887,5.768755516328332,0.4617974732460808,3.34333627537511,6.857016769638129,0.09732227034607722,0.6311859429897078,0.6430243274242368,Oct14-23:39,0.0,None,100,BOB
75,0.7623230540353907,3.159752868490733,6.275375110326567,0.7893848529110791,3.287731685789938,6.480141218005295,0.31528483169486704,3.5189761694616064,7.723742277140335,0.08217050545597401,0.6442409956846032,0.7255067244262892,Oct14-23:18,0.0,None,100,E14TG2A
76,0.8004698187855893,3.111209179170344,6.297440423654016,0.7645992201290542,3.262135922330097,6.5057369814651365,0.33427171709729186,3.5180935569285086,7.791703442188879,0.0937409601863428,0.6307951621074447,0.7275021119227505,Oct14-22:52,0.0,None,100,E14TG2A
77,1.0502073927260507,2.9514563106796117,5.583406884377758,0.7545800819103885,3.0979699911738745,5.791703442188879,0.4668830555538001,3.358340688437776,6.876434245366284,0.09283309307498837,0.6535074009038709,0.6479233237349006,Oct14-23:7,0.0,None,100,BOB
78,0.8205483191024384,3.0856134157105033,6.23036187113857,0.7611943977118851,3.226831421006178,6.4739629302736095,0.34553520308210073,3.496910856134157,7.739629302736099,0.08969848843282396,0.6523068018622854,0.7174987378243743,Oct14-23:44,0.0,None,100,E14TG2A
79,1.0379154635042558,2.940864960282436,5.541924095322154,0.7631148359190936,3.0741394527802295,5.764342453662842,0.4630921371662009,3.3442188879082084,6.8596646072374226,0.09378387393272793,0.6433298641960565,0.6495039649226554,Oct14-23:51,0.0,None,100,BOB
80,0.806386751598709,3.0856134157105033,6.205648720211827,0.7929772793852482,3.224183583406884,6.416593115622242,0.3282540688072467,3.4510150044130627,7.687555163283319,0.08501991226158503,0.6511131590243492,0.7280524984878781,Oct14-23:5,0.0,None,100,E14TG2A
81,0.7971861577557444,3.127978817299206,6.255075022065314,0.7660126252872589,3.2515445719329215,6.435127978817299,0.33298252906221154,3.4986760812003532,7.7272727272727275,0.09045669535910196,0.6033803252053146,0.72250173653051,Oct14-23:24,0.0,None,100,E14TG2A
82,0.9712909038744979,3.0044130626654897,5.613415710503089,0.8179802174700561,3.1332744924977933,5.809355692850838,0.41472536390060244,3.3768755516328333,6.922330097087379,0.0853956262683033,0.7097987820117314,0.6637313260589575,Oct14-22:54,0.0,None,300,BOB
83,1.0023395198168001,3.0097087378640777,5.598411297440424,0.8002217723184366,3.1270962047661075,5.791703442188879,0.43317901790334606,3.35657546337158,6.898499558693733,0.08784281350190228,0.7193289740557128,0.6586119434723553,Oct14-23:38,0.0,None,300,BOB
84,0.9954034069196271,2.9805825242718447,5.593115622241836,0.8169368968756822,3.1059135039717565,5.758164165931157,0.42815050878664607,3.3380406001765226,6.848190644307149,0.0890132766073925,0.6877566344594962,0.6604420846534745,Oct14-23:50,0.0,None,300,BOB
85,0.7362679607988667,3.1588702559576345,6.2515445719329215,0.8113345290153173,3.285083848190644,6.428949691085613,0.2953293537567438,3.5039717563989408,7.745807590467785,0.07889311596705664,0.6716750051138095,0.7322284424980641,Oct15-00:0,0.0,None,300,E14TG2A
